Abraham	<i>name</i><br><ol><li>Abraham (prophet)</li></ol>
lether|ledyr|lethere|leddyr|lethir|letheris|leder|lethyr|leddur|leþir|ledder|leþyr|leddir|leþer	<i>noun</i><br><ol><li>leather (tanned animal hides)</li><li>A leather good or item.</li><li>An unworked or untanned hide.</li><li>(rare, Late Middle English) An ocular tumor.</li></ol><br><i>adj</i><br><ol><li>leather (manufactured out of leather)</li></ol>
letheren|leþerne|ledren|letherne|letheron|lethern|leþeren|letherin|leþryn|letheryn|lethren	<i>adj</i><br><ol><li>Made of the hide of a living creature, often tanned; made of leather.</li></ol>
letheryd|leddrit|i. leþered|leðered	<i>adj</i><br><ol><li>Having leather or skin on (something); surrounded by leather or skin.</li></ol>
letterure|lettrure	<i>noun</i><br><ol><li>letters; literature</li></ol>
lettre|letres|lettres|lettirs|letters	<i>noun</i><br><ol><li>letter (of the alphabet), character</li><li>letter (for communication)</li><li>report, request, or other formal instrument of communication</li><li>written text, especially that used as a resource</li><li>wording, literal reading</li></ol>
lettres patentes|letres patentes|letters patentes|lettirs patentes|lettres patents|lettre patent	<i>noun</i><br><ol><li>A letter or letters conferring a privilege or status; letters patent.</li></ol>
letuary	<i>noun</i><br><ol><li>electuary</li></ol>
letuse|letus|letys|letowse|letuses|letuce|letusez|letows|letyse|letuze|lettese|letes	<i>noun</i><br><ol><li>lettuce (Lactuca sativa or a related plant)</li><li>The leaves of the lettuce used as vegetables.</li><li>The near-white winter hide or fur of the least weasel; lettice.</li></ol>
leuk	<i>adj</i><br><ol><li>lukewarm; having medium warmth</li><li>(figuratively) unenthusiastic, lazy</li><li>(figuratively) weak, tired</li></ol>
leukwarm	<i>adj</i><br><ol><li>lukewarm; having medium warmth</li><li>(figuratively) unenthusiastic, lazy</li></ol>
leuyd	<i>verb</i><br><ol><li>lived</li></ol>
levayn	<i>noun</i><br><ol><li>leaven</li></ol>
leve|leves	<i>noun</i><br><ol><li>leave</li></ol>
leven|leftest|levynge|levende|yleft|leveth|levest|to leven|leve|leften|lefte|left	<i>verb</i><br><ol><li>to leave</li></ol>
lever	<i>adv</i><br><ol><li>Rather.</li></ol>
levesel	<i>noun</i><br><ol><li>a leafy shelter or seat; a place covered with foliage; an arbor</li></ol>
lewed|lowed|lewedeste|leud|lewede|lewder|leued|lewide|lewd|lewyd|lewid|lewde|leude	<i>adj</i><br><ol><li>Unrelated to the church; non-priestly; lay.</li><li>Unschooled, not learned or educated; lacking in knowledge.</li><li>Simple-minded, dumb, or unintelligent; lacking in brainpower.</li><li>Unmannered, rude, or disrespectful.</li><li>Low-quality; crude, feeble; of meagre workmanship.</li><li>Lowborn or lowly; not of noble lineage.</li><li>Ordinary, unsophisticated or simple; typifying one of non-noble lineage.</li><li>(Late ME) Lewd, immoral, sinful, or malicious.</li></ol><br><i>noun</i><br><ol><li>An ignorant or simple-minded individual.</li><li>Someone who is not involved in a clerical position.</li></ol>
lewed man|lewid man|lewd man|lewde-man|lowed man|lewde man|lewidman|lewede man|lewyd man|lewed men|lewide man	<i>noun</i><br><ol><li>Somebody who is not a cleric; a member of the laity.</li><li>An unlearned individual; one without knowledge.</li><li>A lay person; an unqualified or untrained individual.</li><li>(rare) An individual who is careless; an excessive risk-taker.</li><li>(rare) A miscreant or villain.</li></ol>
lewede mæn	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of lewed man</li></ol>
lewedly|lewedliche|leudely|lewedely|lewdelich|lewdely|lewidli|lewidly|lewidlie|lewdeli|lewydly|lewdly	<i>adv</i><br><ol><li>With ignorance or a lack of knowledge; in an ignorant way.</li><li>(Late Middle English) In a way showing a lack of mental acuity; idiotically.</li><li>(rare, Late Middle English) Unsophisticatedly; in a way befitting a simpleton.</li><li>(rare, Late Middle English) In a morally unsanctioned manner; evilly, maliciously.</li></ol>
lewednesse|lewednes|louwedenesse|lewdenes|lewdnez|leudenes|lewidnes|lewdnesse|lewydnesse|lewenes|leudnesse|lewdenesse	<i>noun</i><br><ol><li>A deficiency or absence of knowledge; unlearnedness.</li><li>idiocy, ridiculousness; the state of being stupid.</li><li>ineptitude; the state of being unsuitable for a task.</li><li>immorality, misbehaviour, rudeness.</li></ol>
lewidhed|lewidheed	<i>noun</i><br><ol><li>(rare) A deficiency in education or learning.</li></ol>
lewthe	<i>noun</i><br><ol><li>(rare) shelter, warmth</li></ol>
ley|leys	<i>noun</i><br><ol><li>an open field or meadow</li></ol>
leyen|leydest|leyde|leyden|leyd|leyynge|leye|to leyen|leyende|leyest|leyeth	<i>verb</i><br><ol><li>to lay</li></ol>
leyser	<i>noun</i><br><ol><li>leisure</li></ol>
leyt|leyte|layte|layt|laite|leit|lait|leite	<i>noun</i><br><ol><li>The striking of lightning; an instance of lightning.</li><li>A small spark, jet or stream of fire.</li></ol>
lhevedi	<i>noun</i><br><ol><li>(Kent) Alternative form of lady</li></ol>
lhoude	<i>adv</i><br><ol><li>(Kent) Alternative form of loude (“loudly”)</li></ol>
libbenn	<i>verb</i><br><ol><li>(Ormulum) Alternative form of lyven</li></ol>
libbæn	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of lyven</li></ol>
libel	
liberte|libertes	<i>noun</i><br><ol><li>freedom</li></ol>
librarie|libraries	<i>noun</i><br><ol><li>library, reading room</li><li>bookshelf, bookcase</li><li>archive, collection (of texts)</li></ol>
lich|lichs	<i>noun</i><br><ol><li>A body.</li></ol>
licour|lykour|licowre|licours|lijkour|licor|lycowr|lycur|liquour|lecour|liquore|lycour|licur	<i>noun</i><br><ol><li>liquid (flowing substance)</li><li>juice, blood (or other natural liquid)</li><li>A beverage or drink; a liquid for consumption.</li><li>(cooking) Liquid for boiling in.</li><li>(rare) spices, seasonings</li><li>(rare) fluidity, liquidity</li></ol>
lid|lydde|liddis|lidd|lyd|lidde	<i>noun</i><br><ol><li>A lid; a piece of material used to cover a container.</li><li>The exterior of a gravesite, ditch, or pit.</li><li>The covering over one's eyes; an eyelid.</li><li>(rare) The top layer of a pastry dish.</li></ol>
lien|lhouth|liid|leien|liende|liens|legh|lowen|louen|lith|lieth|leie	<i>verb</i><br><ol><li>to lie (be in a horizontal position)</li><li>to lie (tell a falsehood)</li><li>to thicken (a soup, etc.) by mixing</li><li>to bind (ground meat, etc. with eggs, sauce, etc.)</li><li>to coat (something with sauce, etc.)</li></ol><br><i>noun</i><br><ol><li>bond, fetter</li></ol>
liflode	<i>noun</i><br><ol><li>livelihood</li></ol>
ligament|lygament|ligamentes	<i>noun</i><br><ol><li>A ligament or similar connecting tissue (e.g. a tendon)</li><li>(rare) That which binds.</li></ol>
ligature|ligatures	<i>noun</i><br><ol><li>bandage, dressing</li><li>(rare) ligament</li></ol>
ligeaunce|leggaunce|liegeance|liegeaunce|legiaunce|lygiauns|lygeaunce|legance|legeaunce|ligeance|lejance	<i>noun</i><br><ol><li>Allegiance, loyalty (including duty and responsibility to one's feudal superior).</li><li>The power exercised or available to a feudal liege or superior.</li></ol>
light|lyȝht|lithe|lithes|lyȝt|lyghte|leoht|lyȝte|lyȝth|ligth|licth|lyȝhte|lyth|leohtes|leocht|lict|lihte|listes|lytte|lyght|ligt|lyhte|lytes|liȝth|lightes|leochtes|liht|lythe|lite|lichtes|lites|liste|lit|lichte|lijȝt|liȝt|lyht|loht|litht|liȝte|liȝht|lyttes|lighte|lith|lyte|lygtte	<i>noun</i><br><ol><li>The radiation which allows for vision by brightening objects and colours.</li><li>Illumination in general, or any source thereof.</li><li>The metaphorical clarity resulting from philosophical or religious ideals such as truth, wisdom, righteousness, etc.</li><li>Mental or spiritual acuity; the presence of life in a living being.</li><li>(chemistry) The property of lustre; how shiny a substance is.</li><li>(religion) Heavenly radiance; glory</li><li>(architecture) an opening in a wall allowing for the transmission of light; a window.</li><li>The sense of sight.</li><li>The state of being easily seen.</li></ol>
lightsum	<i>adj</i><br><ol><li>bright; sparkling</li><li>clear, perspicuous (of law)</li></ol>
lighty	<i>adj</i><br><ol><li>bright, illuminated, spiritually enlightened</li></ol>
lihter	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of laughter</li></ol>
lihȝen	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of laughen</li></ol>
liken|like|likest|liketh|liked|yliked|likedest|likede|likeden|likende|to liken|likynge	<i>verb</i><br><ol><li>To like.</li></ol>
likinge|likinges	<i>noun</i><br><ol><li>(Late Middle English, hapax) resemblance, image</li></ol>
likken|likketh|to likken|ylikked|likkedest|likkest|likkeden|likked|likkede|likkynge|likkende|likke	<i>verb</i><br><ol><li>to lick</li></ol>
lilie|lili|lylye|lyly|lely|leli|lelye|lyllie|lilies|lilye|lylly	<i>noun</i><br><ol><li>Lilium candidum, its flower, or a similar plant (often used medicinally)</li><li>A pure, good, and holy individual (e.g. Jesus, the Virgin Mary)</li><li>(rare) A representation of a lily; a fleur-de-lis.</li><li>(rare) Whiteness; the colour of a lily.</li></ol>
lilie flour|lylye flour|lyllie flour|lilie floures|leli floure|lely floure|lilye flour|lili flour|lylie-flour	<i>noun</i><br><ol><li>The flower of a lily.</li><li>(rare) The colour of such a flower.</li><li>(rare) Sexual abstinence.</li><li>(rare) The Virgin Mary.</li><li>(rare) A fleur-de-lis.</li></ol>
limbus|Limbus|lymbus	<i>noun</i><br><ol><li>(Late Middle English, rare) limbo (waiting place for souls)</li></ol>
linden	<i>adj</i><br><ol><li>Made of limewood.</li></ol>
line|lines	<i>noun</i><br><ol><li>rope, cord</li><li>line, rule, ruler, measure</li><li>(figuratively) rule, direction, command, edict</li><li>line, straight mark; also a fictitious line</li><li>(written) line, verse</li></ol>
linnen|lan|linnest|lynne|lannen|lanne|lyn|lyne|linne|linneth|to linnen	<i>verb</i><br><ol><li>(transitive) To stop or end (not continue)</li><li>(transitive) To cease or abandon; to stop doing:</li><li>(transitive) To stop or end (cause to stop)</li></ol>
lippe|lippes	<i>noun</i><br><ol><li>(anatomy) lip</li></ol>
liquide|liquid|lyquet|liquyde|liqwyde|liqued|lequide|lyquyd|liquyd|lyquyde	<i>adj</i><br><ol><li>liquid (not solid or gaseous)</li><li>fluid, flowing, unconstrained</li></ol>
litarge|litarges	<i>noun</i><br><ol><li>litharge</li></ol>
litel|lutel|lytyll|litell|lutil	<i>adj</i><br><ol><li>little (small; not large)</li></ol>
livid	<i>adj</i><br><ol><li>livid, blue (color)</li></ol><br><i>noun</i><br><ol><li>livid, blue (color)</li></ol>
livie	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of lyven</li></ol>
livien	<i>verb</i><br><ol><li>(Early Middle English) Alternative form of lyven</li></ol>
loave	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of love (“remainder”)</li></ol>
locion|loscion	<i>noun</i><br><ol><li>(rare, Late Middle English) A pharmaceutical ointment.</li></ol>
locuste|locustes|locusta|locust	<i>noun</i><br><ol><li>locust</li></ol>
lof|loof|lofes|looffe|lofe|loff	<i>noun</i><br><ol><li>praise, glory</li><li>price, value</li><li>reputation, honour</li><li>A loaf or portion of bread.</li><li>Bread in general.</li><li>A set of tongs.</li></ol>
lofenn	<i>verb</i><br><ol><li>(Ormulum) Alternative form of loven (“to praise”)</li></ol>
lofly|loflike|looflike|loovelike|lovely	<i>adj</i><br><ol><li>praiseworthy, commendable, excellent</li><li>commendatory, complimentary</li></ol>
lofve	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of love (“love”)</li></ol>
logge|loggys|logges|loggis	<i>noun</i><br><ol><li>large long stick, staff, pole, log</li></ol>
loggen|logged|loggeth|ylogged|loggynge|logge|loggeden|loggende|loggest|to loggen|loggedest|loggede	<i>verb</i><br><ol><li>to encamp</li></ol>
loken|yloked|lokede|loke|lokynge|lokest|loked|to loken|loketh|lokedest|lokeden|lokende	<i>verb</i><br><ol><li>to look (at)</li><li>to look (to appear to be)</li></ol>
lokorys	<i>noun</i><br><ol><li>liquorice</li></ol>
lokyng	<i>noun</i><br><ol><li>the manner in which one looks; appearance; countenance</li></ol>
lokynge|lokynges	<i>noun</i><br><ol><li>looking</li></ol>
lollen|lollede|lollynge|lolleth|lolled|lollende|ilolled|lullede	<i>verb</i><br><ol><li>To act lazily or indolently; to recline; to lie at ease; to loll.</li><li>Especially of body parts: to hang down, to dangle; to loll.</li><li>To be a Lollard.</li><li>To be executed by hanging for Lollardy.</li></ol>
lome|lomes|lomer|lomen|leome|loome|lombe|lume	<i>adv</i><br><ol><li>usually, commonly.</li></ol><br><i>noun</i><br><ol><li>A machine, device, or instrument.</li><li>A loom; a frame used for weaving or other weaving implement.</li><li>A container or box where fluid is stored.</li><li>(rare) A boat; a seafaring craft.</li><li>(rare) A grave; a casket.</li><li>(rare) A instrument of war; an armament.</li><li>(rare, vulgar) A penis.</li></ol>
lond|londen|londes|laund|land|lænde|lande|londe|loand	<i>noun</i><br><ol><li>An independent nation, country or realm.</li><li>A tribe, folk or race; an ethnicity</li><li>A land; territory or locality</li><li>A subdivision or province of a nation.</li><li>A property; a plot of land.</li><li>Agricultural land; land that is suitable for growing crops.</li><li>Planet Earth; the world.</li><li>The earth, ground, or soil (also as one of the medieval elements)</li></ol>
lond folc	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of lond folk</li></ol>
lond folk|land folk|land-folk|lond-folke|londe-folk	<i>noun</i><br><ol><li>nation (people of a country)</li></ol>
lond-folc	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of lond folk</li></ol>
londed	<i>adj</i><br><ol><li>having an estate in land, landowning</li></ol>
londen|lond|londede|londest|londeth|landen|ylonded|londed|londedest|londynge|to londen|londeden|londende|lande|londe	<i>verb</i><br><ol><li>To walk onto land; to leave one's vessel.</li><li>To be at one's destination; to make an arrival.</li><li>To place on land.</li></ol>
londfolc	<i>noun</i><br><ol><li>(Early Middle English) Alternative form of lond folk</li></ol>
londyng|londynge|landyng	<i>noun</i><br><ol><li>(Late Middle English) Leaving one's vessel; landing.</li><li>(rare, Late Middle English) landing, arriving, being at one's destination; making landfall</li><li>(rare, Late Middle English) The catching of a fish</li><li>(rare, Late Middle English) A landing; a port of arrival.</li></ol>
long	<i>adj</i><br><ol><li>long</li></ol>
longen|longende|longeth|longynge|longed	<i>verb</i><br><ol><li>to long, yearn</li></ol>
looking|lookings	<i>noun</i><br><ol><li>The manner in which one looks; appearance; countenance.</li></ol>
loppe|lappe|lop|loppes|lopp|lob	<i>noun</i><br><ol><li>A spider or arachnid.</li><li>A flea, fly, or other small insect.</li><li>(astronomy) Cancer (constellation)</li><li>A set of boughs, branches, or cuttings.</li><li>An individual bough, branch, or cutting.</li></ol>
loppestere|lobstere|lobstar|loppestre|loppesteres|lopister|loppysstere|lopsters|lopstere|lopuster|lopster|loppster	<i>noun</i><br><ol><li>A lobster or crayfish.</li></ol>
lord|lourde|lhord|lordes	<i>noun</i><br><ol><li>lord (important man)</li><li>Lord (title of God)</li></ol><br><i>name</i><br><ol><li>(Christianity) Lord: Jesus Christ, God the Son</li></ol><br><i>intj</i><br><ol><li>(originally an invocation) Lord: an interjection variously expressing astonishment, surprise, resignation</li></ol>
lordles|loverdles|lordeles	<i>adj</i><br><ol><li>lordless, leaderless</li><li>(rare) unmarried (of a woman)</li></ol>
lordly|lordlich|lordliche|loverdlich|lordli|lordlyche|lordely|lordeliche	<i>adj</i><br><ol><li>lordly (related to or appropriate for a lord)</li><li>(by extension) bold, powerful, proud</li></ol><br><i>adv</i><br><ol><li>lordly (like a lord)</li><li>(by extension) mightily, richly, proudly</li></ol>
lordlyng|lording|lordyng|lordlynges|lorlyng|loverdling|lordling|loverding	<i>noun</i><br><ol><li>A noble or lord; a minor or petty ruler.</li><li>A way a noble addresses inferiors or peers</li><li>(rare, Late Middle English) A way a writer addresses their audience</li></ol>
